transaction_id,user_id,date,time,amount,merchant_name,category,payment_mode,transaction_type,city,day_of_week,month,weekend_flag,festival_flag,recurring_flag,location_type,fraud_label,notes
TXN-102010,21,2026-04-14,21:07:13,3812.74,Myntra,Shopping,Net Banking,Expense,Mumbai,Tuesday,4,False,False,False,Home City,0,Synthetic transaction (Family User)
TXN-102011,29,2025-11-01,22:39:13,4569.9,Amazon,Shopping,Net Banking,Expense,Mumbai,Saturday,11,True,True,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-102012,58,2025-09-21,17:20:13,2101.99,Electricity Bill,Utilities,Debit Card,Expense,Bengaluru,Sunday,9,True,False,True,Home City,0,Synthetic transaction (High Saver)
TXN-102013,38,2026-04-28,05:11:13,654.9,Ola,Travel,UPI,Expense,Delhi,Tuesday,4,False,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-102014,81,2026-02-09,06:47:13,1797.36,General Store,Recharge,Credit Card,Expense,Kolkata,Monday,2,False,False,False,Unrecognized City,1,Synthetic transaction (Student)
TXN-102015,19,2026-06-08,09:53:13,4391.92,Myntra,Shopping,Credit Card,Expense,Mumbai,Monday,6,False,False,False,Home City,0,Synthetic transaction (Family User)
TXN-102016,37,2026-03-06,09:31:13,1831.67,Gas Bill,Utilities,UPI,Expense,Delhi,Friday,3,False,False,True,Home City,0,Synthetic transaction (Working Professional)
TXN-102017,4,2026-03-15,11:19:13,4389.38,Ajio,Shopping,Debit Card,Expense,Bengaluru,Sunday,3,True,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-102018,12,2026-05-24,14:03:13,576.48,Rapido,Travel,UPI,Expense,Delhi,Sunday,5,True,False,False,Home City,0,Synthetic transaction (Freelancer)
TXN-102019,38,2026-07-19,00:23:13,2603.79,Amazon,Shopping,UPI,Expense,Delhi,Sunday,7,True,False,False,Home City,0,Synthetic transaction (Freelancer)
TXN-102020,95,2025-12-05,19:53:13,3688.75,Uber,Travel,UPI,Expense,Delhi,Friday,12,False,True,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-102021,60,2025-10-10,18:07:13,426.54,Swiggy,Food,UPI,Expense,Bengaluru,Friday,10,False,True,False,Home City,0,Synthetic transaction (Student)
TXN-102022,88,2026-06-10,13:27:13,593.31,Rapido,Travel,UPI,Expense,Bengaluru,Wednesday,6,False,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-102023,17,2025-10-27,02:16:13,3509.49,Udemy,Education,UPI,Expense,Bengaluru,Monday,10,False,True,True,Home City,0,Synthetic transaction (Freelancer)
TXN-102024,24,2026-04-18,16:40:13,669.7,Electricity Bill,Utilities,Debit Card,Expense,Bengaluru,Saturday,4,True,False,True,Home City,0,Synthetic transaction (Food Lover)
TXN-102025,3,2026-04-10,19:08:13,9275.77,Ajio,Shopping,Net Banking,Expense,Mumbai,Friday,4,False,False,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-102026,57,2026-02-14,13:55:13,1366.13,Gas Bill,Utilities,Net Banking,Expense,Delhi,Saturday,2,True,False,True,Home City,0,Synthetic transaction (High Saver)
TXN-102027,85,2026-04-20,22:12:13,1851.43,MedPlus,Healthcare,Debit Card,Expense,Delhi,Monday,4,False,False,False,Home City,0,Synthetic transaction (High Saver)
TXN-102028,70,2026-01-10,21:07:13,375.97,Pizza Hut,Food,UPI,Expense,Delhi,Saturday,1,True,False,False,Home City,0,Synthetic transaction (Freelancer)
TXN-102029,25,2026-01-17,02:30:13,2152.84,Myntra,Shopping,Credit Card,Expense,Bengaluru,Saturday,1,True,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-102030,34,2026-04-19,00:10:13,632.44,PVR,Entertainment,Debit Card,Expense,Delhi,Sunday,4,True,False,False,Home City,0,Synthetic transaction (Student)
TXN-102031,92,2025-09-27,15:43:13,1521.91,Gas Bill,Utilities,UPI,Expense,Mumbai,Saturday,9,True,False,True,Home City,0,Synthetic transaction (Freelancer)
TXN-102032,25,2026-07-20,00:52:13,556.3,Zomato,Food,Credit Card,Expense,Bengaluru,Monday,7,False,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-102033,93,2025-12-12,15:46:13,29919.92,Ajio,Shopping,UPI,Expense,Mumbai,Friday,12,False,True,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-102034,23,2026-03-03,19:14:13,269.6,Uber,Travel,UPI,Expense,Bengaluru,Tuesday,3,False,False,False,Home City,0,Synthetic transaction (Freelancer)
TXN-102035,63,2026-06-18,18:58:13,2578.42,Broadband,Utilities,Net Banking,Expense,Mumbai,Thursday,6,False,False,True,Home City,0,Synthetic transaction (Family User)
TXN-102036,20,2026-06-08,09:36:13,903.25,Swiggy,Food,UPI,Expense,Bengaluru,Monday,6,False,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-102037,83,2025-08-30,23:03:13,1019.25,PVR,Entertainment,Credit Card,Expense,Mumbai,Saturday,8,True,False,False,Home City,0,Synthetic transaction (Student)
TXN-102038,35,2025-10-19,10:33:13,21817.46,Myntra,Shopping,UPI,Expense,Mumbai,Sunday,10,True,True,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-102039,65,2026-06-24,17:18:13,574.05,Starbucks,Food,Debit Card,Expense,Bengaluru,Wednesday,6,False,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-102040,48,2026-05-04,15:34:13,558.33,Domino's,Food,Credit Card,Expense,Mumbai,Monday,5,False,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-102041,88,2026-05-14,04:50:13,10016.4,Ajio,Shopping,Credit Card,Expense,Delhi,Thursday,5,False,False,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-102042,81,2025-09-30,04:50:13,1813.25,Uber,Travel,Credit Card,Expense,Bengaluru,Tuesday,9,False,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-102043,20,2026-07-04,18:07:13,3263.5,Ajio,Shopping,UPI,Expense,Bengaluru,Saturday,7,True,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-102044,91,2026-04-20,00:57:13,600.59,KFC,Food,Net Banking,Expense,Bengaluru,Monday,4,False,False,False,Home City,0,Synthetic transaction (Student)
TXN-102045,75,2025-10-31,02:37:13,12030.29,Myntra,Shopping,Net Banking,Expense,Delhi,Friday,10,False,True,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-102046,52,2026-06-27,01:12:13,2321.99,Rapido,Travel,Debit Card,Expense,Delhi,Saturday,6,True,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-102047,11,2025-08-10,21:24:13,590.74,Ola,Travel,Debit Card,Expense,Bengaluru,Sunday,8,True,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-102048,70,2026-01-10,02:53:13,458.95,Rapido,Travel,Net Banking,Expense,Bengaluru,Saturday,1,True,False,False,Home City,0,Synthetic transaction (Freelancer)
TXN-102049,26,2026-01-27,12:08:13,13975.38,Flipkart,Shopping,UPI,Expense,Bengaluru,Tuesday,1,False,False,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-102050,64,2026-06-06,12:23:13,1375.41,Broadband,Utilities,Credit Card,Expense,Mumbai,Saturday,6,True,False,True,Home City,0,Synthetic transaction (Freelancer)
TXN-102051,47,2026-01-12,22:17:13,1748.47,Gas Bill,Utilities,UPI,Expense,Mumbai,Monday,1,False,False,True,Home City,0,Synthetic transaction (High Saver)
TXN-102052,95,2026-04-29,14:23:13,602.59,McDonald's,Food,Credit Card,Expense,Delhi,Wednesday,4,False,False,False,Home City,0,Synthetic transaction (Freelancer)
TXN-102053,40,2025-08-05,18:18:13,426.58,McDonald's,Food,Net Banking,Expense,Mumbai,Tuesday,8,False,False,False,Home City,0,Synthetic transaction (Student)
TXN-102054,98,2026-07-21,20:55:13,728.37,Apollo Pharmacy,Healthcare,Credit Card,Expense,Delhi,Tuesday,7,False,False,False,Home City,0,Synthetic transaction (High Saver)
TXN-102055,86,2026-01-28,02:51:13,1926.03,Apollo Pharmacy,Healthcare,Net Banking,Expense,Mumbai,Wednesday,1,False,False,False,Home City,0,Synthetic transaction (High Saver)
TXN-102056,90,2026-07-29,11:54:13,2560.3,Coursera,Education,Net Banking,Expense,Mumbai,Wednesday,7,False,False,True,Home City,0,Synthetic transaction (Freelancer)
TXN-102057,16,2025-12-14,18:19:13,679.93,Swiggy,Food,Debit Card,Expense,Delhi,Sunday,12,True,True,False,Home City,0,Synthetic transaction (Student)
TXN-102058,62,2025-09-06,12:36:13,6645.94,Coursera,Education,Net Banking,Expense,Mumbai,Saturday,9,True,False,True,Home City,0,Synthetic transaction (Family User)
TXN-102059,2,2025-10-06,01:12:13,2205.35,Gas Bill,Utilities,UPI,Expense,Mumbai,Monday,10,False,True,True,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-102060,85,2025-12-26,17:22:13,4181.84,Water Bill,Utilities,Net Banking,Expense,Mumbai,Friday,12,False,True,True,Home City,0,Synthetic transaction (Family User)
TXN-102061,94,2026-06-04,14:50:13,1458.59,Broadband,Utilities,Credit Card,Expense,Delhi,Thursday,6,False,False,True,Home City,0,Synthetic transaction (Working Professional)
TXN-102062,12,2026-07-17,15:48:13,509.64,Ola,Travel,Net Banking,Expense,Bengaluru,Friday,7,False,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-102063,85,2026-01-14,06:47:13,7369.67,Ajio,Shopping,Debit Card,Expense,Bengaluru,Wednesday,1,False,False,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-102064,24,2026-07-10,02:53:13,341.61,Uber,Travel,Credit Card,Expense,Bengaluru,Friday,7,False,False,False,Home City,0,Synthetic transaction (Freelancer)
TXN-102065,64,2026-07-29,20:06:13,811.47,Domino's,Food,Debit Card,Expense,Delhi,Wednesday,7,False,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-102066,73,2025-12-13,05:46:13,605.65,BookMyShow,Entertainment,Debit Card,Expense,Bengaluru,Saturday,12,True,True,False,Home City,0,Synthetic transaction (Food Lover)
TXN-102067,16,2026-04-09,09:57:13,3699.98,Ajio,Shopping,UPI,Expense,Delhi,Thursday,4,False,False,False,Home City,0,Synthetic transaction (Family User)
TXN-102068,33,2026-07-18,03:38:13,2556.05,Broadband,Utilities,Net Banking,Expense,Bengaluru,Saturday,7,True,False,True,Home City,0,Synthetic transaction (Family User)
TXN-102069,51,2026-08-01,09:05:13,2550.52,Gas Bill,Utilities,Net Banking,Expense,Mumbai,Saturday,8,True,False,True,Home City,0,Synthetic transaction (High Saver)
TXN-102070,92,2026-07-28,20:31:13,543.11,Starbucks,Food,UPI,Expense,Bengaluru,Tuesday,7,False,False,False,Home City,0,Synthetic transaction (Freelancer)
TXN-102071,35,2026-07-14,09:29:13,2081.95,Myntra,Shopping,Net Banking,Expense,Delhi,Tuesday,7,False,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-102072,46,2026-02-11,01:05:13,13061.47,Myntra,Shopping,UPI,Expense,Bengaluru,Wednesday,2,False,False,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-102073,2,2026-04-13,07:57:13,376.32,KFC,Food,UPI,Expense,Mumbai,Monday,4,False,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-102074,38,2025-11-02,21:58:13,2683.47,Broadband,Utilities,Debit Card,Expense,Mumbai,Sunday,11,True,True,True,Home City,0,Synthetic transaction (High Saver)
TXN-102075,16,2025-09-15,11:35:13,864.09,Broadband,Utilities,UPI,Expense,Bengaluru,Monday,9,False,False,True,Home City,0,Synthetic transaction (Food Lover)
TXN-102076,40,2025-08-07,22:48:13,932.13,Amazon,Shopping,Net Banking,Expense,Bengaluru,Thursday,8,False,False,False,Home City,0,Synthetic transaction (High Saver)
TXN-102077,94,2025-10-06,11:55:13,2757.63,Amazon,Shopping,UPI,Expense,Delhi,Monday,10,False,True,False,Home City,0,Synthetic transaction (Freelancer)
TXN-102078,40,2026-01-03,16:04:13,1729.47,Electricity Bill,Utilities,Credit Card,Expense,Mumbai,Saturday,1,True,False,True,Home City,0,Synthetic transaction (Working Professional)
TXN-102079,93,2025-12-09,03:04:13,1294.34,Broadband,Utilities,Debit Card,Expense,Delhi,Tuesday,12,False,True,True,Home City,0,Synthetic transaction (Food Lover)
TXN-102080,50,2025-11-23,17:37:13,806.93,Pizza Hut,Food,Debit Card,Expense,Delhi,Sunday,11,True,True,False,Home City,0,Synthetic transaction (Freelancer)
TXN-102081,49,2025-09-09,09:47:13,914.85,PVR,Entertainment,Net Banking,Expense,Mumbai,Tuesday,9,False,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-102082,83,2025-10-25,00:01:13,1563.42,Water Bill,Utilities,Debit Card,Expense,Bengaluru,Saturday,10,True,True,True,Home City,0,Synthetic transaction (Food Lover)
TXN-102083,38,2025-12-18,00:32:13,2042.17,PVR,Entertainment,Credit Card,Expense,Bengaluru,Thursday,12,False,True,False,Home City,0,Synthetic transaction (Working Professional)
TXN-102084,45,2025-09-17,04:19:13,1255.24,Flipkart,Shopping,Debit Card,Expense,Bengaluru,Wednesday,9,False,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-102085,20,2025-08-28,02:22:13,2766.35,Zomato,Food,Credit Card,Expense,Bengaluru,Thursday,8,False,False,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-102086,62,2025-10-11,09:50:13,497.27,Starbucks,Food,Net Banking,Expense,Bengaluru,Saturday,10,True,True,False,Home City,0,Synthetic transaction (Student)
TXN-102087,63,2026-04-03,01:24:13,1972.45,Broadband,Utilities,Credit Card,Expense,Delhi,Friday,4,False,False,True,Home City,0,Synthetic transaction (High Saver)
TXN-102088,76,2026-04-14,11:29:13,3692.7,Broadband,Utilities,Credit Card,Expense,Bengaluru,Tuesday,4,False,False,True,Home City,0,Synthetic transaction (Family User)
TXN-102089,89,2025-09-28,14:10:13,3139.33,Uber,Travel,Debit Card,Expense,Delhi,Sunday,9,True,False,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-102090,68,2026-07-21,16:08:13,604.98,Zomato,Food,Debit Card,Expense,Delhi,Tuesday,7,False,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-102091,74,2026-01-10,00:42:13,384.62,General Store,Recharge,Debit Card,Expense,Mumbai,Saturday,1,True,False,False,Home City,0,Synthetic transaction (Student)
TXN-102092,90,2026-06-23,07:42:13,252.02,Ola,Travel,Credit Card,Expense,Bengaluru,Tuesday,6,False,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-102093,60,2026-07-03,16:33:13,1014.71,Amazon,Shopping,Credit Card,Expense,Delhi,Friday,7,False,False,False,Home City,0,Synthetic transaction (High Saver)
TXN-102094,31,2025-10-09,19:12:13,578.92,General Store,Recharge,Credit Card,Expense,Bengaluru,Thursday,10,False,True,False,Home City,0,Synthetic transaction (Student)
TXN-102095,69,2026-06-01,17:18:13,5425.82,BookMyShow,Entertainment,Credit Card,Expense,Delhi,Monday,6,False,False,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-102096,92,2025-12-26,12:20:13,1188.19,PVR,Entertainment,Net Banking,Expense,Bengaluru,Friday,12,False,True,False,Home City,0,Synthetic transaction (Food Lover)
TXN-102097,19,2026-07-27,05:16:13,1126.74,Starbucks,Food,UPI,Expense,Bengaluru,Monday,7,False,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-102098,10,2026-07-14,22:48:13,613.74,Zomato,Food,Net Banking,Expense,Bengaluru,Tuesday,7,False,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-102099,82,2025-11-25,11:46:13,1719.6,Gas Bill,Utilities,UPI,Expense,Mumbai,Tuesday,11,False,True,True,Home City,0,Synthetic transaction (High Saver)
TXN-102100,83,2026-06-11,22:06:13,2400.6,Ola,Travel,Net Banking,Expense,Mumbai,Thursday,6,False,False,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-102101,42,2025-10-04,22:47:13,2834.04,Amazon,Shopping,UPI,Expense,Mumbai,Saturday,10,True,True,False,Home City,0,Synthetic transaction (High Saver)
TXN-102102,35,2026-01-28,11:52:13,3082.38,Gas Bill,Utilities,Debit Card,Expense,Mumbai,Wednesday,1,False,False,True,Home City,0,Synthetic transaction (Family User)
TXN-102103,26,2025-09-07,06:31:13,591.0,Domino's,Food,Credit Card,Expense,Bengaluru,Sunday,9,True,False,False,Home City,0,Synthetic transaction (High Saver)
TXN-102104,23,2026-04-21,10:00:13,3688.22,Uber,Travel,Net Banking,Expense,Delhi,Tuesday,4,False,False,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-102105,78,2026-08-02,03:44:13,129.98,Uber,Travel,Net Banking,Expense,Bengaluru,Sunday,8,True,False,False,Home City,0,Synthetic transaction (Freelancer)
TXN-102106,23,2025-12-19,14:36:13,1720.51,McDonald's,Food,Debit Card,Expense,Bengaluru,Friday,12,False,True,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-102107,87,2026-07-30,11:31:13,595.98,McDonald's,Food,Debit Card,Expense,Bengaluru,Thursday,7,False,False,False,Home City,0,Synthetic transaction (Student)
TXN-102108,4,2025-08-11,17:50:13,3499.7,Ola,Travel,Debit Card,Expense,Delhi,Monday,8,False,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-102109,29,2026-07-29,17:59:13,31354.13,Amazon,Shopping,UPI,Expense,Chennai,Wednesday,7,False,False,False,Unrecognized City,1,Synthetic transaction (Family User)
TXN-102110,15,2026-07-17,13:48:13,242.45,Ola,Travel,Net Banking,Expense,Delhi,Friday,7,False,False,False,Home City,0,Synthetic transaction (Student)
TXN-102111,23,2026-04-15,02:31:13,281.04,Uber,Travel,Net Banking,Expense,Bengaluru,Wednesday,4,False,False,False,Home City,0,Synthetic transaction (Student)
TXN-102112,26,2026-05-30,17:44:13,984.72,Domino's,Food,Net Banking,Expense,Bengaluru,Saturday,5,True,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-102113,81,2026-01-09,21:12:13,10577.42,Myntra,Shopping,UPI,Expense,Delhi,Friday,1,False,False,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-102114,80,2025-10-20,05:02:13,2036.48,Myntra,Shopping,UPI,Expense,Bengaluru,Monday,10,False,True,False,Home City,0,Synthetic transaction (Freelancer)
TXN-102115,95,2025-12-30,04:20:13,2797.13,Uber,Travel,Net Banking,Expense,Bengaluru,Tuesday,12,False,True,False,Home City,0,Synthetic transaction (Luxury Spender)
TXN-102116,96,2026-06-09,13:43:13,336.02,McDonald's,Food,UPI,Expense,Bengaluru,Tuesday,6,False,False,False,Home City,0,Synthetic transaction (Freelancer)
TXN-102117,71,2025-08-09,23:29:13,1371.96,Electricity Bill,Utilities,Credit Card,Expense,Bengaluru,Saturday,8,True,False,True,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-102118,65,2025-08-23,23:48:13,1276.07,PVR,Entertainment,Net Banking,Expense,Bengaluru,Saturday,8,True,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-102119,38,2026-02-13,00:56:13,2749.12,Flipkart,Shopping,Net Banking,Expense,Mumbai,Friday,2,False,False,False,Home City,0,Synthetic transaction (Family User)
TXN-102120,26,2025-10-12,22:22:13,3138.84,Ola,Travel,UPI,Expense,Delhi,Sunday,10,True,True,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-102121,18,2025-09-08,23:43:13,1592.96,McDonald's,Food,UPI,Expense,Mumbai,Monday,9,False,False,False,Home City,0,Synthetic transaction (Frequent Traveller)
TXN-102122,35,2025-10-12,06:45:13,1276.68,Gas Bill,Utilities,Credit Card,Expense,Delhi,Sunday,10,True,True,True,Home City,0,Synthetic transaction (Freelancer)
TXN-102123,66,2025-09-01,10:04:13,1094.61,Myntra,Shopping,Debit Card,Expense,Bengaluru,Monday,9,False,False,False,Home City,0,Synthetic transaction (Freelancer)
TXN-102124,46,2026-05-23,05:24:13,1503.28,PVR,Entertainment,UPI,Expense,Mumbai,Saturday,5,True,False,False,Home City,0,Synthetic transaction (Food Lover)
TXN-102125,7,2025-11-29,08:19:13,1852.4,Broadband,Utilities,UPI,Expense,Mumbai,Saturday,11,True,True,True,Home City,0,Synthetic transaction (Family User)
TXN-102126,72,2026-02-12,20:48:13,2460.88,Amazon,Shopping,Net Banking,Expense,Delhi,Thursday,2,False,False,False,Home City,0,Synthetic transaction (Working Professional)
TXN-102127,82,2026-07-29,05:58:13,3675.89,Gas Bill,Utilities,UPI,Expense,Mumbai,Wednesday,7,False,False,True,Home City,0,Synthetic transaction (Family User)
TXN-102128,50,2026-03-29,05:55:13,4084.32,Broadband,Utilities,Credit Card,Expense,Bengaluru,Sunday,3,True,False,True,Home City,0,Synthetic transaction (Family User)
TXN-102129,35,2026-01-19,04:18:13,189.78,Domino's,Food,Credit Card,Expense,Mumbai,Monday,1,False,False,False,Home City,0,Synthetic transaction (Student)
TXN-102130,21,2025-12-02,23:29:13,912.98,PVR,Entertainment,Credit Card,Expense,Mumbai,Tuesday,12,False,True,False,Home City,0,Synthetic transaction (Food Lover)
